,Index,word,frequency,Is requirment
803,5903,breastfeeding,1,
804,5904,parturition,1,
805,5905,lip,1,
806,5906,retrain,1,
807,5907,fastener,1,
808,5908,guy,1,
809,5909,standpoint,1,
810,5910,delighting,1,
811,5911,aboard,1,
812,5912,accomplished,1,1.0
813,5913,cinema,1,
814,5914,viz,1,
815,5915,summit,1,
816,5916,intuition,1,1.0
817,5917,extracurricular,1,
818,5918,composure,1,1.0
819,5919,arch,1,
820,5920,stroll,1,
821,5921,avenue,1,
822,5922,sand,1,
823,5923,toe,1,
824,5924,beach,1,
825,5925,farther,1,
826,5926,endure,1,1.0
827,5927,frictionless,1,1.0
828,5928,delightful,1,1.0
829,5929,alike,1,
830,5930,foundational,1,
831,5931,regulated,1,
832,5932,debugging,1,1.0
833,5933,grip,1,
834,5934,internals,1,
835,5935,tuned,1,
836,5936,lucrative,1,
837,5937,sponsored,1,
838,5938,absorb,1,
839,5939,foam,1,
840,5940,suppression,1,
841,5941,peek,1,
842,5942,resounding,1,
843,5943,parade,1,
844,5944,departing,1,
845,5945,teleworking,1,1.0
846,5946,footing,1,
847,5947,detergent,1,
848,5948,fragrance,1,
849,5949,sweat,1,
850,5950,squash,1,
851,5951,psychotic,1,
852,5952,voluntarily,1,
853,5953,hiccup,1,
854,5954,bob,1,
855,5955,satisfy,1,
856,5956,exterior,1,
857,5957,mosquito,1,
858,5958,patio,1,
859,5959,ladder,1,
860,5960,cherry,1,
861,5961,inextricably,1,
862,5962,chill,1,
863,5963,narrow,1,
864,5964,telecommunication,1,1.0
865,5965,snowy,1,
866,5966,desert,1,
867,5967,battalion,1,
868,5968,burg,1,
869,5969,locker,1,
870,5970,loudly,1,
871,5971,excluded,1,
872,5972,mouse,1,
873,5973,adjustable,1,1.0
874,5974,slack,1,
875,5975,phoenix,1,
876,5976,flesh,1,
877,5977,vb,1,
878,5978,hunting,1,
879,5979,challenger,1,1.0
880,5980,dreamed,1,
881,5981,reuse,1,
882,5982,dividend,1,
883,5983,deferral,1,
884,5984,pollution,1,
885,5985,mainframe,1,
886,5986,fl,1,
887,5987,boon,1,
888,5988,familiarization,1,
889,5989,crash,1,
890,5990,taught,1,1.0
891,5991,bet,1,
892,5992,huddle,1,
893,5993,unattainable,1,
894,5994,asks,1,
895,5995,husband,1,
896,5996,luck,1,
897,5997,hung,1,
898,5998,carat,1,
899,5999,copper,1,
900,6000,prison,1,
901,6001,selects,1,
902,6002,replenishment,1,
903,6003,resist,1,
904,6004,motorized,1,
905,6005,ding,1,
906,6006,contrast,1,
907,6007,grounded,1,
908,6008,empathizing,1,1.0
909,6009,payback,1,
910,6010,sorter,1,
911,6011,thereafter,1,
912,6012,cl,1,
913,6013,decathlon,1,
914,6014,questionnaire,1,
915,6015,compression,1,
916,6016,ointment,1,
917,6017,calcium,1,
918,6018,rehabilitative,1,
919,6019,reactivating,1,
920,6020,nutritional,1,
921,6021,probe,1,
922,6022,stabbing,1,
923,6023,gully,1,
924,6024,pickup,1,
925,6025,confrontational,1,
926,6026,looked,1,
927,6027,roadshows,1,
928,6028,charter,1,
929,6029,joined,1,
930,6030,relevantly,1,
931,6031,roadblock,1,
932,6032,bandwidth,1,
933,6033,technologist,1,
934,6034,dance,1,
935,6035,reseller,1,
936,6036,heartbeat,1,
937,6037,humbled,1,
938,6038,disrupting,1,
939,6039,solely,1,
940,6040,unlawful,1,
941,6041,intimidation,1,
942,6042,intuitive,1,
943,6043,ideate,1,
944,6044,iterative,1,
945,6045,prototyping,1,
946,6046,upholds,1,
947,6047,simplicity,1,
948,6048,surplus,1,
949,6049,dat,1,
950,6050,forwarder,1,
951,6051,sharpness,1,1.0
952,6052,activating,1,
953,6053,ashore,1,
954,6054,naval,1,
955,6055,policyholder,1,
956,6056,disadvantage,1,
957,6057,lying,1,
958,6058,recreational,1,
959,6059,tear,1,
960,6060,arising,1,
961,6061,tradition,1,
962,6062,hydrostatically,1,
963,6063,ultra,1,
964,6064,finalization,1,
965,6065,specify,1,
966,6066,examine,1,
967,6067,rear,1,
968,6068,freelancer,1,1.0
969,6069,dessert,1,
970,6070,suggest,1,
971,6071,renting,1,
972,6072,unambiguously,1,1.0
973,6073,objectively,1,1.0
974,6074,cutback,1,
975,6075,plaza,1,
976,6076,forming,1,
977,6077,instructs,1,1.0
978,6078,reliant,1,
979,6079,deterioration,1,
980,6080,deter,1,
981,6081,redeployment,1,
982,6082,wine,1,
983,6083,crossroad,1,
984,6084,sparkling,1,
985,6085,laser,1,
986,6086,recall,1,
987,6087,southwest,1,
988,6088,prohibited,1,
989,6089,credit,1,
990,6090,canvas,1,
991,6091,packed,1,
992,6092,roc,1,
993,6093,accreditation,1,
994,6094,width,1,
995,6095,purchaser,1,
996,6096,awful,1,
997,6097,motivates,1,1.0
998,6098,kiosk,1,
999,6099,cleanest,1,
0,6100,sloping,1,
1,6101,vent,1,
2,6102,seam,1,
3,6103,membrane,1,
4,6104,pointer,1,
5,6105,relate,1,
6,6106,policymakers,1,
7,6107,politician,1,1.0
8,6108,mode,1,
9,6109,visualisation,1,1.0
10,6110,ballistic,1,
11,6111,frigate,1,
12,6112,mathematician,1,1.0
13,6113,arsenal,1,
14,6114,Mar,1,
15,6115,upgrading,1,1.0
16,6116,deposited,1,
17,6117,ending,1,
18,6118,auditor,1,
19,6119,plausible,1,
20,6120,explainable,1,
21,6121,economical,1,1.0
22,6122,daphne,1,
23,6123,versed,1,
24,6124,unwieldy,1,
25,6125,familial,1,
26,6126,knocking,1,
27,6127,hat,1,
28,6128,camel,1,
29,6129,iteration,1,
30,6130,slick,1,
31,6131,urbanization,1,1.0
32,6132,edition,1,1.0
33,6133,angular,1,
34,6134,contractual,1,
35,6135,predominantly,1,
36,6136,auctioning,1,
37,6137,smoother,1,
38,6138,lived,1,
39,6139,telling,1,
40,6140,proposes,1,
41,6141,enhancing,1,
42,6142,disputed,1,
43,6143,unearthing,1,
44,6144,spending,1,
45,6145,cohort,1,
46,6146,remit,1,
47,6147,alumnus,1,
48,6148,volunteering,1,
49,6149,poised,1,
50,6150,aeronautical,1,
51,6151,artificial,1,
52,6152,cu,1,
53,6153,unites,1,
54,6154,truth,1,
55,6155,intelligent,1,1.0
56,6156,trillion,1,
57,6157,ranked,1,
58,6158,agriculture,1,1.0
59,6159,canal,1,
60,6160,farmhouse,1,
61,6161,steadfast,1,
62,6162,contamination,1,
63,6163,salaried,1,
64,6164,marketed,1,
65,6165,brainstorm,1,1.0
66,6166,popping,1,
67,6167,phenomenon,1,
68,6168,sawing,1,
69,6169,stinging,1,1.0
70,6170,keystroke,1,
71,6171,staircase,1,
72,6172,neck,1,
73,6173,locked,1,
74,6174,greeted,1,
75,6175,falter,1,
76,6176,squeak,1,
77,6177,creak,1,
78,6178,undesirable,1,
79,6179,annoying,1,1.0
80,6180,positivity,1,1.0
81,6181,adorn,1,1.0
82,6182,sunshine,1,
83,6183,exclusively,1,
84,6184,wireless,1,
85,6185,spicy,1,
86,6186,predominance,1,
87,6187,retiree,1,
88,6188,hospice,1,
89,6189,dying,1,
90,6190,liability,1,
91,6191,convector,1,
92,6192,underfloor,1,
93,6193,silent,1,
94,6194,bitch,1,1.0
95,6195,unified,1,
96,6196,maximizing,1,
97,6197,sponsorship,1,
98,6198,pervades,1,
99,6199,straightforwardness,1,1.0
100,6200,encouraging,1,1.0
101,6201,detected,1,
102,6202,emphasizing,1,1.0
103,6203,backwards,1,
104,6204,geographic,1,
105,6205,diving,1,
106,6206,slimline,1,
107,6207,loran,1,
108,6208,annoy,1,
109,6209,dusty,1,
110,6210,intend,1,
111,6211,spruce,1,
112,6212,hill,1,
113,6213,refinery,1,
114,6214,fiscally,1,
115,6215,thoroughness,1,1.0
116,6216,winner,1,
117,6217,manufactured,1,
118,6218,manually,1,
119,6219,returning,1,
120,6220,hip,1,
121,6221,knee,1,
122,6222,fertilization,1,
123,6223,bundled,1,
124,6224,mediator,1,
125,6225,discharged,1,
126,6226,oxygen,1,
127,6227,dietician,1,1.0
128,6228,guarding,1,1.0
129,6229,seaman,1,1.0
130,6230,supreme,1,
131,6231,mason,1,1.0
132,6232,affected,1,
133,6233,assembled,1,
134,6234,devising,1,1.0
135,6235,transducer,1,1.0
136,6236,secured,1,
137,6237,transact,1,
138,6238,eliminating,1,1.0
139,6239,revolutionize,1,
140,6240,revolution,1,
141,6241,legislative,1,1.0
142,6242,oversight,1,
143,6243,upheld,1,
144,6244,prioritized,1,1.0
145,6245,undertaken,1,1.0
146,6246,transmitted,1,
147,6247,strike,1,
148,6248,transmit,1,
149,6249,jurisdiction,1,
150,6250,unsolvable,1,
151,6251,blending,1,
152,6252,shifted,1,
153,6253,identifies,1,
154,6254,veneer,1,
155,6255,caterpillar,1,
156,6256,runner,1,
157,6257,exempted,1,1.0
158,6258,router,1,
159,6259,sober,1,1.0
160,6260,stimulates,1,1.0
161,6261,tow,1,
162,6262,wheeled,1,
163,6263,tracked,1,
164,6264,robbin,1,
165,6265,sociability,1,1.0
166,6266,sprayed,1,
167,6267,spray,1,
168,6268,br,1,
169,6269,forensic,1,1.0
170,6270,disturbed,1,
171,6271,excessive,1,1.0
172,6272,streamlined,1,
173,6273,threshold,1,
174,6274,digging,1,
175,6275,dump,1,
176,6276,bulldozer,1,
177,6277,eliminate,1,
178,6278,electronically,1,
179,6279,earthmoving,1,
180,6280,expertize,1,
181,6281,FALSE,1,
182,6282,owe,1,
183,6283,facilitating,1,1.0
184,6284,anticipation,1,1.0
185,6285,infection,1,
186,6286,informative,1,1.0
187,6287,upholstery,1,
188,6288,flaring,1,
189,6289,promotional,1,1.0
190,6290,sacrifice,1,
191,6291,towed,1,
192,6292,schematic,1,
193,6293,disturbance,1,
194,6294,desiccation,1,
195,6295,groundwater,1,
196,6296,specie,1,
197,6297,reduced,1,
198,6298,recreate,1,
199,6299,density,1,
200,6300,reconcile,1,
201,6301,livestock,1,1.0
202,6302,farming,1,1.0
203,6303,granting,1,
204,6304,driveway,1,1.0
205,6305,felling,1,
206,6306,rejection,1,
207,6307,computerization,1,1.0
208,6308,seniority,1,
209,6309,antenna,1,
210,6310,politically,1,
211,6311,progression,1,1.0
212,6312,outlet,1,
213,6313,tray,1,
214,6314,charging,1,1.0
215,6315,roughly,1,
216,6316,alderman,1,
217,6317,contracting,1,
218,6318,disappear,1,
219,6319,greenery,1,
220,6320,vacant,1,
221,6321,needling,1,
222,6322,som,1,
223,6323,wild,1,
224,6324,rectifying,1,
225,6325,regarded,1,
226,6326,grading,1,1.0
227,6327,pet,1,
228,6328,veterinarian,1,
229,6329,veterinary,1,
230,6330,dog,1,
231,6331,cat,1,
232,6332,rabbit,1,
233,6333,guinea,1,
234,6334,pig,1,
235,6335,rat,1,
236,6336,japan,1,
237,6337,ltd,1,
238,6338,confirmed,1,
239,6339,complement,1,
240,6340,inboard,1,
241,6341,marina,1,
242,6342,watercraft,1,
243,6343,trendsetters,1,1.0
244,6344,packaged,1,1.0
245,6345,deck,1,1.0
246,6346,skipper,1,
247,6347,vhf,1,
248,6348,patent,1,
249,6349,waterway,1,
250,6350,shipper,1,
251,6351,edible,1,
252,6352,barging,1,
253,6353,floating,1,
254,6354,momentum,1,
255,6355,unravel,1,
256,6356,heavyweight,1,1.0
257,6357,restart,1,
258,6358,navigator,1,
259,6359,tribe,1,
260,6360,hardwood,1,
261,6361,piling,1,
262,6362,mowing,1,1.0
263,6363,dredged,1,
264,6364,reclaimed,1,
265,6365,confessional,1,
266,6366,respectively,1,
267,6367,subsequently,1,
268,6368,lecturer,1,
269,6369,repositioning,1,
270,6370,publisher,1,
271,6371,rm,1,
272,6372,infusing,1,
273,6373,transitioning,1,
274,6374,modernize,1,
275,6375,twelve,1,
276,6376,pairing,1,
277,6377,polyglot,1,
278,6378,migrated,1,
279,6379,reap,1,
280,6380,elasticity,1,
281,6381,furthering,1,
282,6382,migrating,1,
283,6383,monolithic,1,
284,6384,swift,1,
285,6385,estimating,1,
286,6386,offs,1,
287,6387,beanstalk,1,
288,6388,lambda,1,
289,6389,gateway,1,
290,6390,restful,1,1.0
291,6391,terraform,1,
292,6392,caching,1,
293,6393,lake,1,
294,6394,blogging,1,
295,6395,jaguar,1,
296,6396,kettle,1,
297,6397,pragmatically,1,1.0
298,6398,numerically,1,1.0
299,6399,specimen,1,
300,6400,unanimous,1,
301,6401,fascia,1,
302,6402,skid,1,
303,6403,purchased,1,
304,6404,allocate,1,
305,6405,ergonomic,1,
306,6406,containerization,1,
307,6407,commonly,1,
308,6408,bugaboo,1,
309,6409,nelson,1,
310,6410,signify,1,
311,6411,staple,1,
312,6412,chassis,1,
313,6413,bodybuilder,1,1.0
314,6414,unsurpassed,1,
315,6415,pushing,1,1.0
316,6416,removed,1,
317,6417,reinstalled,1,
318,6418,remedied,1,
319,6419,disaster,1,
320,6420,simulator,1,
321,6421,relaxing,1,
322,6422,bituminous,1,
323,6423,commenting,1,
324,6424,cope,1,
325,6425,archive,1,
326,6426,maximized,1,
327,6427,laminate,1,
328,6428,psychotherapist,1,1.0
329,6429,psychotherapy,1,1.0
330,6430,educator,1,1.0
331,6431,hairstylist,1,1.0
332,6432,coupe,1,
333,6433,binding,1,
334,6434,solidarity,1,
335,6435,stewardship,1,
336,6436,motive,1,
337,6437,expiry,1,
338,6438,tasking,1,
339,6439,ed,1,
340,6440,apex,1,
341,6441,enforcing,1,
342,6442,prescriptive,1,
343,6443,overseeing,1,
344,6444,beginner,1,
345,6445,brevity,1,
346,6446,engages,1,
347,6447,storyteller,1,1.0
348,6448,ably,1,
349,6449,memorable,1,
350,6450,reflecting,1,
351,6451,bundling,1,
352,6452,realizable,1,1.0
353,6453,deriving,1,1.0
354,6454,enhanced,1,
355,6455,formulate,1,
356,6456,tackling,1,
357,6457,tackled,1,
358,6458,arrears,1,
359,6459,hidden,1,
360,6460,brag,1,
361,6461,integrally,1,
362,6462,vector,1,
363,6463,dike,1,
364,6464,swearing,1,
365,6465,keel,1,
366,6466,festivity,1,
367,6467,fence,1,
368,6468,playground,1,
369,6469,decorated,1,
370,6470,scent,1,
371,6471,eligibility,1,
372,6472,insufficient,1,
373,6473,examined,1,
374,6474,contraindication,1,
375,6475,preferable,1,
376,6476,decrease,1,
377,6477,dependence,1,
378,6478,iatrogenic,1,
379,6479,opiate,1,
380,6480,rehabilitate,1,
381,6481,pellet,1,
382,6482,vulture,1,
383,6483,organizationally,1,
384,6484,rolled,1,
385,6485,stationed,1,
386,6486,hangar,1,
387,6487,visualize,1,
388,6488,lend,1,
389,6489,automating,1,
390,6490,restored,1,
391,6491,chapel,1,
392,6492,reservation,1,
393,6493,mise,1,
394,6494,progressed,1,
395,6495,fifth,1,
396,6496,male,1,
397,6497,female,1,
398,6498,Dec,1,
399,6499,outlining,1,
400,6500,undesired,1,
401,6501,imaging,1,
402,6502,visibly,1,
403,6503,governmental,1,
404,6504,antitrust,1,
405,6505,restructurings,1,
406,6506,faculty,1,
407,6507,interdisciplinary,1,
408,6508,newcomer,1,
409,6509,bore,1,
410,6510,lapping,1,
411,6511,atomizer,1,
412,6512,dummy,1,
413,6513,pressurization,1,1.0
414,6514,ascension,1,
415,6515,celebration,1,
416,6516,bowling,1,1.0
417,6517,recreation,1,1.0
418,6518,cor,1,
419,6519,persona,1,
420,6520,capturing,1,
421,6521,freak,1,
422,6522,advertorial,1,
423,6523,termination,1,
424,6524,puck,1,
425,6525,bruin,1,
426,6526,opting,1,
427,6527,amputation,1,
428,6528,mango,1,
429,6529,unlike,1,
430,6530,kindness,1,1.0
431,6531,metropolis,1,
432,6532,esteem,1,
433,6533,portion,1,
434,6534,unbridled,1,
435,6535,renovates,1,
436,6536,lobbying,1,
437,6537,inhabited,1,
438,6538,dropping,1,
439,6539,relies,1,
440,6540,psychic,1,1.0
441,6541,trendsetting,1,1.0
442,6542,president,1,
443,6543,encompassing,1,1.0
444,6544,foresee,1,1.0
445,6545,constituent,1,1.0
446,6546,solidify,1,
447,6547,succession,1,
448,6548,embody,1,
449,6549,reshape,1,1.0
450,6550,distinctly,1,
451,6551,obtains,1,
452,6552,documenting,1,
453,6553,soap,1,
454,6554,allocated,1,
455,6555,utilized,1,
456,6556,delegated,1,1.0
457,6557,entirety,1,
458,6558,vibration,1,
459,6559,compromising,1,1.0
460,6560,catcher,1,
461,6561,photography,1,1.0
462,6562,drafter,1,
463,6563,dispute,1,1.0
464,6564,entrant,1,
465,6565,interpreted,1,1.0
466,6566,unstructured,1,
467,6567,accumulated,1,
468,6568,appealed,1,
469,6569,um,1,
470,6570,gm,1,
471,6571,explained,1,
472,6572,shortened,1,
473,6573,variant,1,
474,6574,burden,1,
475,6575,injured,1,
476,6576,signaller,1,
477,6577,defend,1,
478,6578,winding,1,
479,6579,furnish,1,
480,6580,bricked,1,
481,6581,answered,1,
482,6582,refinement,1,
483,6583,bootstrap,1,
484,6584,hibernate,1,
485,6585,maven,1,
486,6586,renovating,1,1.0
487,6587,suffer,1,
488,6588,deepening,1,
489,6589,proceeds,1,
490,6590,pie,1,
491,6591,eleven,1,
492,6592,hell,1,
493,6593,unsure,1,
494,6594,coded,1,
495,6595,cumulus,1,
496,6596,redesign,1,
497,6597,bug,1,
498,6598,stockroom,1,
499,6599,merchandised,1,
500,6600,advantageous,1,
501,6601,literacy,1,1.0
502,6602,energize,1,
503,6603,cultivating,1,1.0
504,6604,timeless,1,
505,6605,thrill,1,
506,6606,excitement,1,
507,6607,sample,1,
508,6608,probability,1,
509,6609,cancellation,1,
510,6610,ml,1,
511,6611,alerting,1,
512,6612,experimental,1,
513,6613,convincingly,1,
514,6614,sharply,1,
515,6615,overlooked,1,
516,6616,contain,1,
517,6617,missed,1,
518,6618,twofold,1,
519,6619,hut,1,
520,6620,cyclically,1,
521,6621,exhibit,1,
522,6622,though,1,
523,6623,caused,1,
524,6624,elaborately,1,
525,6625,relative,1,
526,6626,ellipse,1,
527,6627,regression,1,
528,6628,reproduce,1,1.0
529,6629,exacerbate,1,
530,6630,psychotherapeutic,1,1.0
531,6631,trauma,1,
532,6632,schema,1,
533,6633,blue,1,
534,6634,reconciliation,1,
535,6635,ledger,1,
536,6636,tidying,1,1.0
537,6637,belonging,1,
538,6638,paperwork,1,1.0
539,6639,dot,1,
540,6640,jean,1,
541,6641,returners,1,
542,6642,permission,1,
543,6643,emphatic,1,
544,6644,nicotine,1,
545,6645,cigarette,1,
546,6646,transcending,1,1.0
547,6647,pi,1,
548,6648,levy,1,
549,6649,refund,1,
550,6650,catheter,1,
551,6651,thereby,1,
552,6652,berlin,1,
553,6653,chaos,1,
554,6654,proportional,1,
555,6655,voucher,1,
556,6656,takeaway,1,1.0
557,6657,aiming,1,
558,6658,terrain,1,
559,6659,modernly,1,
560,6660,stacker,1,
561,6661,inverter,1,
562,6662,flawless,1,1.0
563,6663,ordered,1,
564,6664,repacking,1,1.0
565,6665,bundle,1,
566,6666,fastening,1,
567,6667,gazelle,1,
568,6668,yearly,1,
569,6669,submitting,1,
570,6670,actor,1,
571,6671,stuff,1,
572,6672,computable,1,
573,6673,exclusivity,1,
574,6674,locates,1,
575,6675,imminent,1,
576,6676,doh,1,
577,6677,punching,1,1.0
578,6678,fabric,1,
579,6679,softener,1,1.0
580,6680,disintegrate,1,1.0
581,6681,elimination,1,1.0
582,6682,rectangular,1,
583,6683,butt,1,
584,6684,threaded,1,
585,6685,flange,1,
586,6686,distinguished,1,1.0
587,6687,fancy,1,
588,6688,endlessly,1,
589,6689,dismantle,1,
590,6690,rep,1,
591,6691,lap,1,
592,6692,settled,1,
593,6693,texting,1,
594,6694,oriental,1,
595,6695,corridor,1,
596,6696,brimming,1,
597,6697,turtle,1,
598,6698,mora,1,
599,6699,coax,1,
600,6700,survey,1,
601,6701,agglomeration,1,
602,6702,chairmanship,1,1.0
603,6703,continuation,1,
604,6704,tromp,1,
605,6705,operative,1,1.0
606,6706,medically,1,
607,6707,sterility,1,
608,6708,unforeseen,1,
609,6709,toy,1,
610,6710,backyard,1,
611,6711,assessor,1,1.0
612,6712,issuer,1,
613,6713,safeguarded,1,1.0
614,6714,meaning,1,
615,6715,adaptive,1,
616,6716,folder,1,
617,6717,disconnection,1,
618,6718,peel,1,
619,6719,ignored,1,1.0
620,6720,touchscreen,1,
621,6721,canning,1,1.0
622,6722,cw,1,
623,6723,debtor,1,1.0
624,6724,buffet,1,
625,6725,resolutive,1,
626,6726,alternation,1,
627,6727,weber,1,
628,6728,choosing,1,1.0
629,6729,entrance,1,
630,6730,sloop,1,
